Date,Open,High,Low,Close,Volume,Adj Close
1996-07-08,19.62,19.87,19.00,19.13,47227600,0.65
1996-07-05,19.37,19.75,19.25,19.50,26538400,0.67
1996-07-03,20.38,20.38,19.37,19.37,72153200,0.66
1996-07-02,21.37,21.50,21.00,21.00,22251600,0.72
1996-07-01,21.12,21.50,21.00,21.50,32995200,0.73
1996-06-28,20.88,21.00,20.63,21.00,28921200,0.72
1996-06-27,20.00,21.00,19.75,20.63,57310400,0.70
1996-06-26,20.63,20.75,19.62,19.87,101082800,0.68
1996-06-25,22.13,22.25,20.38,20.63,61740000,0.70
1996-06-24,22.63,22.63,22.13,22.25,30690800,0.76
1996-06-21,22.87,22.87,22.38,22.63,40462800,0.77
1996-06-20,23.37,23.37,22.50,22.75,36772400,0.78
1996-06-19,23.12,23.37,22.63,23.12,33616800,0.79
1996-06-18,23.62,23.75,22.63,22.75,55806800,0.78
1996-06-17,24.13,24.13,23.62,23.62,28232400,0.81
1996-06-14,24.75,24.75,23.88,23.94,36240400,0.82
1996-06-13,24.38,24.92,24.00,24.62,47854800,0.84
1996-06-12,24.50,24.50,24.00,24.25,37979200,0.83
1996-06-11,24.25,24.25,24.00,24.00,38264800,0.82
1996-06-10,24.38,24.50,24.00,24.13,26591600,0.82
1996-06-07,24.00,24.38,23.50,24.38,66942400,0.83
1996-06-06,25.00,25.25,24.13,24.25,90524000,0.83
1996-06-05,25.38,25.50,24.25,25.12,127526000,0.86
1996-06-04,24.00,24.38,23.88,24.19,190559600,0.83
1996-06-03,25.88,26.00,24.75,24.75,31365600,0.84
1996-05-31,25.63,26.62,25.50,26.13,40661600,0.89
1996-05-30,24.87,25.75,24.75,25.50,25866400,0.87
1996-05-29,26.25,26.25,24.75,24.87,54880000,0.85
1996-05-28,26.75,27.25,26.37,26.37,25463200,0.90
1996-05-24,26.25,26.87,26.13,26.75,28310800,0.91
1996-05-23,26.13,26.62,25.75,26.25,31012800,0.90
1996-05-22,27.38,27.38,25.75,26.06,50470000,0.89
1996-05-21,28.00,28.12,27.12,27.12,28596400,0.93
1996-05-20,27.88,28.12,27.63,27.94,21128800,0.95
1996-05-17,28.37,28.37,27.50,27.63,30825200,0.94
1996-05-16,28.25,28.62,27.88,28.37,32519200,0.97
1996-05-15,27.88,28.88,27.75,28.50,73091200,0.97
1996-05-14,27.75,28.00,27.50,27.50,49406000,0.94
1996-05-13,27.12,27.63,26.62,27.06,46754400,0.92
1996-05-10,26.25,27.38,26.00,27.25,27647200,0.93
1996-05-09,26.37,26.50,25.75,26.13,24519600,0.89
1996-05-08,27.25,27.25,25.63,26.75,46698400,0.91
1996-05-07,26.37,27.38,26.25,26.87,88384800,0.92
1996-05-06,24.87,25.88,24.75,25.63,72371600,0.87
1996-05-03,24.13,24.13,23.50,23.88,27115200,0.82
1996-05-02,24.50,24.50,23.50,23.75,47076400,0.81
1996-05-01,24.38,24.75,24.13,24.38,28176400,0.83
1996-04-30,24.87,24.87,24.13,24.38,34165600,0.83
1996-04-29,25.00,25.00,24.50,24.75,30262400,0.84
1996-04-26,25.00,25.12,24.62,24.75,47216400,0.84
1996-04-25,24.38,24.87,24.13,24.87,43601600,0.85
1996-04-24,24.62,24.75,24.19,24.25,32085200,0.83
1996-04-23,25.12,25.25,24.62,24.75,42487200,0.84
1996-04-22,25.25,25.50,24.87,25.12,27778800,0.86
1996-04-19,24.62,25.12,24.62,25.06,25449200,0.86
1996-04-18,25.38,25.39,24.25,24.75,54311600,0.84
1996-04-17,25.88,26.00,25.12,25.25,21352800,0.86
1996-04-16,25.88,26.00,25.63,25.88,25354000,0.88
1996-04-15,25.50,25.75,25.00,25.75,38519600,0.88
1996-04-12,25.88,25.88,25.38,25.50,20358800,0.87
1996-04-11,26.13,26.25,25.50,25.75,24567200,0.88
1996-04-10,26.13,26.50,25.88,26.00,43691200,0.89
1996-04-09,24.87,26.50,24.38,26.00,58769200,0.89
1996-04-08,23.88,24.50,23.75,24.38,42207200,0.83
1996-04-04,24.62,24.62,24.00,24.13,21512400,0.82
1996-04-03,25.12,25.12,24.33,24.56,18060000,0.84
1996-04-02,25.63,25.63,24.87,25.00,25359600,0.85
1996-04-01,25.12,25.88,24.52,25.50,39659200,0.87
1996-03-29,24.25,24.75,23.75,24.56,41630400,0.84
1996-03-28,24.75,25.63,24.13,24.19,73973200,0.83
1996-03-27,23.25,25.25,23.00,25.25,107324000,0.86
1996-03-26,24.00,24.50,23.62,23.88,40199600,0.82
1996-03-25,25.50,25.75,24.00,24.00,41092800,0.82
1996-03-22,25.25,25.38,24.87,25.38,26891200,0.87
1996-03-21,25.50,25.50,25.00,25.12,27496000,0.86
1996-03-20,25.75,25.75,25.12,25.25,28996800,0.86
1996-03-19,26.37,26.50,25.63,25.75,31091200,0.88
1996-03-18,25.94,26.13,25.75,26.13,27283200,0.89
1996-03-15,26.00,26.00,25.50,25.88,25345600,0.88
1996-03-14,25.88,25.88,25.50,25.63,23340800,0.87
1996-03-13,25.88,26.13,25.63,25.75,24920000,0.88
1996-03-12,26.00,26.37,25.63,25.81,24038000,0.88
1996-03-11,26.25,26.37,25.75,25.88,31752000,0.88
1996-03-08,25.75,26.25,25.00,26.00,37251200,0.89
1996-03-07,26.25,26.37,25.38,25.81,65016000,0.88
1996-03-06,26.75,26.87,26.13,26.19,24763200,0.89
1996-03-05,26.50,26.75,26.25,26.62,29610000,0.91
1996-03-04,27.25,27.38,26.25,26.25,46888800,0.90
1996-03-01,27.63,27.63,26.62,26.87,57783600,0.92
1996-02-29,27.50,27.75,27.25,27.50,28221200,0.94
1996-02-28,28.88,28.88,27.63,27.75,46978400,0.95
1996-02-27,29.87,29.87,28.50,28.62,37290400,0.98
1996-02-26,30.00,30.12,29.50,29.50,29570800,1.01
1996-02-23,29.87,30.25,29.63,29.87,43321600,1.02
1996-02-22,30.00,30.12,29.63,29.87,46046000,1.02
1996-02-21,29.38,29.75,29.13,29.63,55459600,1.01
1996-02-20,28.00,29.50,28.00,29.00,94228400,0.99
1996-02-16,28.12,28.37,27.50,27.50,39110400,0.94
1996-02-15,27.63,28.12,27.38,28.00,30520000,0.96
1996-02-14,28.25,28.25,27.44,27.63,40796000,0.94
1996-02-13,28.00,28.88,27.88,28.12,57125600,0.96
1996-02-12,28.12,28.50,28.00,28.37,48568800,0.97
1996-02-09,27.88,28.50,27.63,27.75,51422000,0.95
1996-02-08,27.50,28.12,27.50,27.88,65791600,0.95
1996-02-07,29.75,29.75,27.75,28.25,90081600,0.96
1996-02-06,29.25,30.00,29.25,29.63,56554400,1.01
1996-02-05,29.69,29.75,29.00,29.25,79682400,1.00
1996-02-02,28.88,29.63,28.75,29.25,138994800,1.00
1996-02-01,27.50,28.37,27.50,28.37,83260800,0.97
1996-01-31,27.75,28.00,27.38,27.63,82014800,0.94
1996-01-30,27.00,28.12,26.86,27.31,155710800,0.93
1996-01-29,29.00,29.75,28.75,29.13,83148800,0.99
1996-01-26,30.37,31.25,28.62,30.62,183937600,1.05
1996-01-25,31.75,32.00,30.12,30.25,111300000,1.03
1996-01-24,32.12,32.25,31.75,32.25,163973600,1.10
1996-01-23,33.75,34.00,31.00,31.62,247072000,1.08
1996-01-22,29.75,31.00,29.25,30.50,124936000,1.04
1996-01-19,31.00,31.75,29.38,29.87,207306400,1.02
1996-01-18,32.88,33.37,30.37,31.94,174596800,1.09
1996-01-17,34.38,34.38,33.75,34.00,59102400,1.16
1996-01-16,34.38,34.75,33.62,34.56,88228000,1.18
1996-01-15,33.75,34.50,33.37,34.12,90770400,1.16
1996-01-12,34.75,34.75,33.25,33.87,100464000,1.16
1996-01-11,32.63,35.00,32.38,35.00,189184800,1.19
1996-01-10,32.50,34.75,32.25,34.25,91358400,1.17
1996-01-09,34.63,34.63,32.75,32.75,62804000,1.12
1996-01-08,34.50,35.50,34.00,34.63,30335200,1.18
1996-01-05,31.62,34.25,31.38,34.25,111482000,1.17
1996-01-04,32.38,32.38,31.38,31.56,75045600,1.08
1996-01-03,32.00,32.88,31.87,32.12,107458400,1.10
1996-01-02,32.25,32.25,31.75,32.12,34823600,1.10
1995-12-29,32.00,32.38,31.62,31.87,76034000,1.09
1995-12-28,32.12,32.75,31.87,32.00,62498800,1.09
1995-12-27,32.12,33.37,31.87,32.38,67141200,1.11
1995-12-26,32.50,32.50,31.75,32.06,34876800,1.09
1995-12-22,32.63,32.88,32.12,32.25,58665600,1.10
1995-12-21,32.75,32.75,31.62,32.50,83218800,1.11
1995-12-20,33.50,33.62,32.50,32.63,91434000,1.11
1995-12-19,32.75,33.25,32.25,32.75,107716000,1.12
1995-12-18,35.12,35.25,31.87,32.25,166633600,1.10
1995-12-15,35.50,36.63,34.38,35.25,181720000,1.20
1995-12-14,38.87,39.38,38.00,38.25,83375600,1.31
1995-12-13,38.25,39.00,36.75,38.38,171225600,1.31
1995-12-12,38.62,38.62,38.00,38.00,44388400,1.30
1995-12-11,39.50,39.63,38.38,38.62,27913200,1.32
1995-12-08,38.75,39.38,37.88,39.38,35338800,1.34
1995-12-07,38.75,38.75,37.88,38.56,35481600,1.32
1995-12-06,39.75,39.88,38.38,38.75,50276800,1.32
1995-12-05,38.50,39.88,38.25,39.50,90899200,1.35
1995-12-04,40.13,40.13,39.00,39.50,120170400,1.35
1995-12-01,38.00,38.25,37.12,37.62,51052400,1.28
1995-11-30,38.87,39.00,38.00,38.13,43713600,1.30
1995-11-29,40.13,40.13,39.00,39.25,26317200,1.34
1995-11-28,39.38,40.13,39.25,40.00,44072000,1.37
1995-11-27,40.62,40.62,39.38,39.38,28968800,1.34
1995-11-24,38.87,40.37,38.75,40.19,27487600,1.37
1995-11-22,38.62,39.25,38.50,38.62,24701600,1.32
1995-11-21,38.75,38.75,37.88,38.62,47902400,1.32
1995-11-20,40.25,40.25,38.50,38.62,37114000,1.31
1995-11-17,40.00,40.37,39.75,40.13,32132800,1.37
1995-11-16,40.87,41.50,39.50,39.94,56557200,1.36
1995-11-15,42.00,42.00,40.13,41.00,62034000,1.40
1995-11-14,41.00,42.50,41.00,41.50,101819200,1.41
1995-11-13,40.25,41.25,40.00,40.87,79343600,1.39
1995-11-10,39.38,40.25,38.87,39.75,55778800,1.35
1995-11-09,39.75,40.00,38.87,39.38,65027200,1.34
1995-11-08,39.75,41.00,38.75,38.87,89706400,1.32
1995-11-07,37.75,40.50,37.50,39.63,184097200,1.35
1995-11-06,36.50,38.75,36.38,38.13,77943600,1.30
1995-11-03,36.75,36.87,35.88,36.50,44858800,1.24
1995-11-02,36.87,36.87,36.25,36.63,38189200,1.25
1995-11-01,36.63,37.12,35.50,36.63,48308400,1.25
1995-10-31,35.25,36.63,35.12,36.31,72304400,1.24
1995-10-30,34.88,35.25,34.63,35.25,43909600,1.20
1995-10-27,34.88,34.88,34.12,34.75,38553200,1.18
1995-10-26,34.88,35.00,34.50,34.88,31466400,1.19
1995-10-25,35.25,35.37,34.75,34.75,33325600,1.18
1995-10-24,35.50,35.50,34.88,35.12,53373600,1.20
1995-10-23,35.12,35.12,34.75,35.12,49450800,1.20
1995-10-20,35.25,35.25,34.63,35.12,96583200,1.20
1995-10-19,35.88,36.13,34.75,34.75,236224800,1.18
1995-10-18,37.00,39.56,36.75,37.37,128100000,1.27
1995-10-17,36.50,36.87,35.88,36.63,44654400,1.25
1995-10-16,36.25,37.00,35.88,36.13,45516800,1.23
1995-10-13,35.75,36.87,35.50,36.00,58797200,1.23
1995-10-12,35.00,35.37,34.75,35.31,40513200,1.20
1995-10-11,35.25,35.62,34.12,34.88,83218800,1.19
1995-10-10,34.38,35.00,33.62,34.69,100066400,1.18
1995-10-09,35.37,35.75,34.38,34.81,93142000,1.18
1995-10-06,36.75,37.00,35.62,35.69,77260400,1.21
1995-10-05,36.25,36.63,35.88,36.50,61017600,1.24
1995-10-04,36.63,37.00,36.00,36.38,66693200,1.24
1995-10-03,38.13,38.50,37.12,37.62,72455600,1.28
1995-10-02,37.75,38.50,37.50,37.62,98000000,1.28
1995-09-29,38.00,38.25,36.87,37.25,70854000,1.27
1995-09-28,36.50,37.88,36.50,37.75,82796000,1.28
1995-09-27,37.50,37.50,34.75,36.25,112809200,1.23
1995-09-26,37.75,37.88,37.12,37.37,62725600,1.27
1995-09-25,38.25,38.27,37.37,37.52,78803200,1.28
1995-09-22,36.87,37.25,36.38,37.06,99660400,1.26
1995-09-21,36.50,37.50,36.38,37.00,86833600,1.26
1995-09-20,37.25,37.37,36.50,36.63,80452400,1.25
1995-09-19,36.75,37.12,36.13,36.75,122505600,1.25
1995-09-18,36.38,36.81,35.88,36.69,155372000,1.25
1995-09-15,37.37,39.88,35.50,35.88,302990800,1.22
1995-09-14,41.38,41.63,39.75,40.00,137639600,1.36
1995-09-13,42.88,43.38,42.00,42.37,80687600,1.44
1995-09-12,44.50,44.88,42.62,42.94,81564000,1.46
1995-09-11,44.88,45.50,44.25,44.25,43122800,1.51
1995-09-08,44.75,44.88,44.50,44.75,43694000,1.52
1995-09-07,44.00,45.31,43.75,44.75,65581600,1.52
1995-09-06,43.87,44.17,43.50,43.75,50190000,1.49
1995-09-05,43.50,43.50,42.75,43.50,44993200,1.48
1995-09-01,43.00,43.50,42.88,42.94,24595200,1.46
1995-08-31,43.38,43.50,43.00,43.00,21966000,1.46
1995-08-30,43.25,43.75,43.13,43.38,38368400,1.48
1995-08-29,43.00,43.25,42.50,43.13,79265200,1.47
1995-08-28,44.88,45.00,43.00,43.00,60760000,1.46
1995-08-25,45.87,45.87,44.62,44.75,33586000,1.52
1995-08-24,45.62,46.25,45.50,45.75,71982400,1.56
1995-08-23,44.88,45.87,44.62,45.50,63450800,1.55
1995-08-22,44.37,45.13,44.12,44.75,54261200,1.52
1995-08-21,44.88,45.38,44.12,44.12,67944800,1.50
1995-08-18,44.88,45.13,43.75,44.88,60289600,1.53
1995-08-17,44.62,45.50,44.12,44.62,61723200,1.52
1995-08-16,44.00,44.50,43.63,44.50,73158400,1.51
1995-08-15,43.87,44.12,43.13,44.06,79466800,1.50
1995-08-14,43.00,43.75,42.88,43.38,41851600,1.47
1995-08-11,42.88,43.13,41.88,43.06,51732800,1.46
1995-08-10,43.13,43.25,42.62,42.75,41006000,1.45
1995-08-09,42.62,43.75,42.50,43.13,92254400,1.46
1995-08-08,43.63,43.75,42.37,42.50,58648800,1.44
1995-08-07,44.12,44.62,43.13,43.38,48440000,1.47
1995-08-04,45.00,45.13,43.75,44.25,48078800,1.50
1995-08-03,44.12,45.62,43.87,45.00,53482800,1.53
1995-08-02,43.87,45.00,43.75,44.37,68782000,1.51
1995-08-01,44.88,44.88,43.50,43.50,52729600,1.48
1995-07-31,45.50,45.62,44.75,45.00,39631200,1.53
1995-07-28,46.75,47.25,45.00,45.50,65234400,1.54
1995-07-27,45.50,47.50,45.50,46.81,81295200,1.59
1995-07-26,46.25,46.25,45.38,45.38,42862400,1.54
1995-07-25,46.00,46.38,45.62,45.75,65881200,1.55
1995-07-24,44.00,45.50,43.75,45.38,53656400,1.54
1995-07-21,43.00,44.88,43.00,43.75,189470400,1.48
1995-07-20,46.00,47.37,45.00,47.06,82818400,1.60
1995-07-19,47.00,48.00,45.00,45.50,130258800,1.54
1995-07-18,49.00,49.56,47.75,48.12,63658000,1.63
1995-07-17,48.88,49.75,48.63,49.00,56540400,1.66
1995-07-14,47.37,49.00,47.00,48.75,69482000,1.65
1995-07-13,47.37,48.75,47.13,47.62,88082400,1.62
1995-07-12,47.25,48.00,46.12,47.00,70952000,1.60
1995-07-11,47.75,48.63,47.06,47.13,53673200,1.60
1995-07-10,48.63,49.88,48.12,48.63,74482800,1.65
1995-07-07,46.88,49.25,46.75,48.63,96779200,1.65
1995-07-06,46.50,47.00,45.75,47.00,46023600,1.60
1995-07-05,46.88,47.87,46.50,46.50,44265200,1.58
1995-07-03,46.50,47.13,46.25,46.94,9847600,1.59
1995-06-30,47.25,47.87,46.12,46.44,41372800,1.58
1995-06-29,46.38,48.12,46.00,47.25,58139200,1.60
1995-06-28,46.00,47.50,45.38,46.63,66589600,1.58
1995-06-27,47.37,48.25,46.38,46.38,54275200,1.57
1995-06-26,48.25,48.50,47.62,48.12,38194800,1.63
1995-06-23,48.75,49.00,47.75,48.75,57990800,1.65
1995-06-22,49.00,49.62,48.63,49.12,118479200,1.67
1995-06-21,47.62,50.13,46.75,49.37,156503200,1.68
1995-06-20,46.00,47.75,46.00,47.37,184632000,1.61
1995-06-19,43.87,45.25,43.50,44.37,117384400,1.51
1995-06-16,43.87,44.00,43.50,43.87,22302000,1.49
1995-06-15,43.63,43.75,43.38,43.63,23189600,1.48
1995-06-14,43.87,43.87,43.38,43.63,29512000,1.48
1995-06-13,44.50,44.62,43.87,44.00,31486000,1.49
1995-06-12,44.00,44.50,43.87,44.17,53029200,1.50
1995-06-09,43.63,43.75,43.13,43.50,46656400,1.48
1995-06-08,43.38,43.38,42.12,42.94,34034000,1.46
1995-06-07,44.12,44.12,43.13,43.13,31130400,1.46
1995-06-06,43.63,44.37,43.50,44.00,78817200,1.49
1995-06-05,42.37,43.50,42.12,43.50,63663600,1.48
1995-06-02,41.88,42.37,41.50,42.12,26423600,1.43
1995-06-01,41.88,42.50,41.75,42.19,46681600,1.43
1995-05-31,42.12,42.12,41.00,41.56,39883200,1.41
1995-05-30,42.62,42.88,41.50,42.00,49095200,1.43
1995-05-26,43.00,43.13,42.25,42.69,28638400,1.45
1995-05-25,43.25,44.00,43.00,43.38,45715600,1.47
1995-05-24,43.75,44.25,42.88,43.50,66166800,1.47
1995-05-23,44.12,44.37,43.50,43.87,69165600,1.48
1995-05-22,42.50,44.12,42.25,44.12,92971200,1.49
1995-05-19,42.88,43.75,42.62,42.75,80648400,1.45
1995-05-18,44.12,44.12,43.25,43.38,92892800,1.47
1995-05-17,43.75,44.37,43.50,44.00,65786000,1.49
1995-05-16,43.13,44.37,42.50,43.75,83129200,1.48
1995-05-15,43.13,43.75,42.50,43.63,98338800,1.48
1995-05-12,40.87,43.69,40.50,43.63,161988400,1.48
1995-05-11,41.63,41.63,40.37,41.00,130905600,1.39
1995-05-10,41.50,41.88,40.75,41.44,68768000,1.40
1995-05-09,40.62,41.38,40.00,41.25,80732400,1.40
1995-05-08,39.88,41.00,39.75,40.50,96742800,1.37
1995-05-05,38.75,39.12,38.13,38.87,52001600,1.32
1995-05-04,38.25,39.88,38.00,38.50,75910800,1.30
1995-05-03,38.25,38.62,38.00,38.13,42196000,1.29
1995-05-02,38.25,38.38,37.50,38.13,30002000,1.29
1995-05-01,38.25,38.75,38.00,38.25,44489200,1.29
1995-04-28,38.00,38.38,37.50,38.25,48829200,1.29
1995-04-27,38.50,38.50,37.75,37.88,34966400,1.28
1995-04-26,37.62,38.75,37.37,38.25,57610000,1.29
1995-04-25,39.12,39.38,37.25,37.75,68409600,1.28
1995-04-24,39.00,39.63,38.50,39.00,68059600,1.32
1995-04-21,37.25,39.50,37.12,39.12,166656000,1.32
1995-04-20,37.12,38.50,36.63,37.62,82376000,1.27
1995-04-19,37.50,37.50,35.62,36.38,69857200,1.23
1995-04-18,38.50,38.62,37.50,37.50,57783600,1.27
1995-04-17,38.13,39.38,37.88,38.38,52203200,1.30
1995-04-13,39.25,39.25,37.88,38.25,43590400,1.29
1995-04-12,38.25,39.63,37.37,39.00,118678000,1.32
1995-04-11,36.75,37.88,36.63,37.75,53628400,1.28
1995-04-10,36.87,37.00,36.13,36.63,29450400,1.24
1995-04-07,37.00,37.12,36.25,36.75,73931200,1.24
1995-04-06,37.25,38.00,35.53,36.75,180706400,1.24
1995-04-05,34.12,34.75,33.75,34.75,66214400,1.18
1995-04-04,35.75,35.88,33.62,33.87,107049600,1.15
1995-04-03,35.50,35.75,35.12,35.50,38575600,1.20
1995-03-31,35.12,35.62,34.75,35.25,45810800,1.19
1995-03-30,34.63,35.50,34.50,35.37,68353600,1.20
1995-03-29,34.00,34.88,33.87,34.38,124219200,1.16
1995-03-28,36.25,36.34,34.12,34.38,172449200,1.16
1995-03-27,37.62,37.62,36.63,37.19,35700000,1.26
1995-03-24,37.37,37.88,37.25,37.75,32029200,1.28
1995-03-23,37.88,38.00,36.98,37.12,42523600,1.26
1995-03-22,36.25,39.50,36.25,38.06,119786800,1.29
1995-03-21,35.50,36.75,35.25,36.25,76342000,1.23
1995-03-20,35.12,35.62,35.00,35.25,47471200,1.19
1995-03-17,35.50,35.50,34.88,35.12,53911200,1.19
1995-03-16,35.25,36.00,35.00,35.25,79184000,1.19
1995-03-15,35.50,36.25,34.88,35.00,182742000,1.18
1995-03-14,38.25,38.25,34.50,35.00,181966400,1.18
1995-03-13,39.63,39.63,38.00,38.13,81438000,1.29
1995-03-10,39.63,40.37,39.38,39.50,34353200,1.34
1995-03-09,39.88,40.37,39.38,39.75,49170800,1.35
1995-03-08,38.75,40.13,37.75,39.56,91218400,1.34
1995-03-07,39.88,39.88,38.25,38.31,37696400,1.30
1995-03-06,39.75,40.00,39.50,39.75,33180000,1.35
1995-03-03,39.75,40.69,39.50,40.25,36442000,1.36
1995-03-02,40.13,40.75,39.75,40.00,67186000,1.35
1995-03-01,39.75,40.13,39.42,40.00,56112000,1.35
1995-02-28,38.50,39.88,38.00,39.50,55742400,1.34
1995-02-27,38.25,39.00,38.11,38.25,67202800,1.29
1995-02-24,40.13,40.37,38.50,39.00,142203600,1.32
1995-02-23,41.12,41.88,40.00,40.19,78677200,1.36
1995-02-22,40.62,41.00,40.13,40.81,73354400,1.38
1995-02-21,42.62,42.75,40.87,41.00,75395600,1.39
1995-02-17,42.88,43.00,42.50,42.50,30447200,1.44
1995-02-16,43.13,43.25,42.62,43.19,54695200,1.46
1995-02-15,43.25,43.50,42.50,42.56,46118800,1.44
1995-02-14,43.75,44.12,42.62,42.94,41403600,1.45
1995-02-13,43.50,44.50,43.25,43.75,70842800,1.48
1995-02-10,43.63,44.19,43.38,43.75,87740800,1.48
1995-02-09,42.12,43.87,42.12,43.63,118848800,1.47
1995-02-08,41.00,42.37,40.87,42.31,100716000,1.43
1995-02-07,40.37,41.00,40.00,40.81,50400000,1.38
1995-02-06,40.75,40.75,39.50,40.50,60757200,1.37
1995-02-03,42.00,42.12,40.37,40.50,79802800,1.37
1995-02-02,40.13,41.88,40.13,41.63,50895600,1.40
1995-02-01,40.75,40.75,39.88,40.13,39592000,1.35
1995-01-31,40.50,40.87,40.00,40.37,53194400,1.36
1995-01-30,40.13,40.50,39.88,40.13,57646400,1.35
1995-01-27,39.88,40.37,39.00,39.88,74642400,1.35
1995-01-26,40.87,41.50,39.25,39.50,61597200,1.33
1995-01-25,39.50,42.00,39.50,40.98,129267600,1.38
1995-01-24,42.25,42.37,41.38,41.63,54524400,1.40
1995-01-23,41.88,42.62,41.00,42.25,99635200,1.43
1995-01-20,47.00,47.00,42.50,42.62,250090400,1.44
1995-01-19,45.50,46.00,45.00,45.87,78573600,1.55
1995-01-18,45.00,45.62,44.75,45.62,31914400,1.54
1995-01-17,44.50,45.50,44.12,45.00,82527200,1.52
1995-01-16,44.88,45.25,44.25,44.50,47244400,1.50
1995-01-13,46.12,46.12,44.37,44.88,87844400,1.51
1995-01-12,46.12,46.38,44.75,45.38,137944800,1.53
1995-01-11,43.75,48.06,42.69,46.75,218456000,1.58
1995-01-10,41.25,44.00,41.25,43.69,153697600,1.47
1995-01-09,41.63,41.88,41.00,41.20,68521600,1.39
1995-01-06,41.63,43.13,41.12,42.00,269155600,1.42
1995-01-05,39.25,39.38,38.75,38.87,18410000,1.31
1995-01-04,38.62,39.63,38.62,39.38,39670400,1.33
1995-01-03,38.87,38.87,37.88,38.38,25967200,1.30
1994-12-30,39.38,39.88,38.75,39.00,18272800,1.32
1994-12-29,39.25,39.88,39.12,39.50,30335200,1.33
1994-12-28,39.12,39.25,38.25,39.12,22290800,1.32
1994-12-27,39.25,39.75,38.87,39.12,20479200,1.32
1994-12-23,38.50,39.38,38.50,38.87,23472400,1.31
1994-12-22,38.50,38.87,38.25,38.62,33269600,1.30
1994-12-21,37.88,38.50,37.50,38.38,39359600,1.30
1994-12-20,39.12,39.25,38.38,38.50,43786400,1.30
1994-12-19,37.25,39.38,37.25,39.12,83204800,1.32
1994-12-16,37.25,37.75,36.75,37.25,44945600,1.26
1994-12-15,38.00,38.38,36.87,37.12,56898800,1.25
1994-12-14,36.50,38.13,36.50,37.88,77856800,1.28
1994-12-13,36.63,36.94,36.25,36.38,29800400,1.23
1994-12-12,36.38,36.75,35.50,36.50,56019600,1.23
1994-12-09,35.88,36.38,34.75,36.25,65181200,1.22
1994-12-08,36.87,37.00,35.75,35.88,42464800,1.21
1994-12-07,37.50,37.81,36.06,36.63,34325200,1.24
1994-12-06,37.00,38.38,36.87,37.56,59522400,1.27
1994-12-05,36.50,37.37,36.13,37.19,45068800,1.26
1994-12-02,36.50,36.75,35.62,36.56,43064000,1.23
1994-12-01,37.00,37.62,36.00,36.19,77330400,1.22
1994-11-30,38.38,39.38,37.00,37.25,78008000,1.26
1994-11-29,38.00,38.50,37.75,38.25,36033200,1.29
1994-11-28,37.62,38.25,37.31,37.81,34669600,1.28
1994-11-25,36.87,37.75,36.75,37.75,21056000,1.27
1994-11-23,37.00,37.88,36.38,36.87,81953200,1.24
1994-11-22,37.75,39.12,37.25,37.37,56084000,1.26
1994-11-21,40.00,40.25,38.00,38.13,50649200,1.29
1994-11-18,40.00,40.50,39.63,40.00,36758400,1.35
1994-11-17,40.87,41.00,39.88,40.00,37609600,1.35
1994-11-16,40.75,41.56,40.62,40.94,46849600,1.38
1994-11-15,42.50,43.00,41.25,41.38,41904800,1.39
1994-11-14,41.25,42.75,41.25,42.50,34907600,1.43
1994-11-11,41.25,41.50,41.00,41.12,15568000,1.38
1994-11-10,41.75,41.88,41.00,41.31,38245200,1.39
1994-11-09,42.75,43.00,41.00,41.63,101584000,1.40
1994-11-08,40.62,42.62,40.25,42.25,87242400,1.42
1994-11-07,40.37,41.25,40.13,40.75,28260400,1.37
1994-11-04,41.50,41.63,40.00,40.37,48011600,1.36
1994-11-03,41.75,42.00,41.00,41.50,27630400,1.40
1994-11-02,43.13,43.25,41.38,41.38,54686800,1.39
1994-11-01,42.88,43.48,42.37,43.13,54524400,1.45
1994-10-31,42.00,43.38,41.50,43.19,88975600,1.45
1994-10-28,42.37,42.88,41.75,42.12,68331200,1.42
1994-10-27,43.25,43.75,42.50,42.75,39852400,1.44
1994-10-26,42.62,43.27,42.62,43.25,49193200,1.46
1994-10-25,41.63,42.62,41.50,42.62,75370400,1.43
1994-10-24,42.75,43.13,41.88,42.25,51125200,1.42
1994-10-21,40.75,42.75,40.75,42.62,80676400,1.43
1994-10-20,41.25,41.81,40.50,41.00,54535600,1.38
1994-10-19,41.00,42.12,41.00,41.25,87771600,1.39
1994-10-18,40.62,41.63,40.50,41.25,117171600,1.39
1994-10-17,40.87,41.50,38.87,39.75,75997600,1.34
1994-10-14,41.50,42.00,40.87,41.12,44013200,1.38
1994-10-13,42.62,42.88,40.62,41.12,131325600,1.38
1994-10-12,39.63,42.62,39.12,42.12,149329600,1.42
1994-10-11,41.38,41.88,39.38,39.63,210576800,1.33
1994-10-10,37.12,39.63,37.00,38.87,130852400,1.31
1994-10-07,36.13,37.06,35.50,37.00,91098000,1.25
1994-10-06,37.37,37.48,36.00,36.25,131728800,1.22
1994-10-05,33.62,38.13,33.37,37.88,177450000,1.27
1994-10-04,33.25,34.00,33.00,33.75,40597200,1.14
1994-10-03,33.62,33.75,32.50,33.13,32398800,1.11
1994-09-30,34.12,34.50,33.62,33.69,17925600,1.13
1994-09-29,33.75,34.38,33.37,34.12,27344800,1.15
1994-09-28,34.00,34.38,33.62,33.87,20316800,1.14
1994-09-27,33.75,34.12,33.37,33.87,27272000,1.14
